"Fecha","WTI","JPM_Dollar_Index","VIX_Index","OPEP_TOTPROD","OPEP_TOTDEM","TBILL_10YR","TBILL_1YR"
"jun-03",-1.30989576693211,-0.0815259003529936,0.164919077999058,-1.56170778789269,-1.25058843426074,0.0389553232806429,0.0552320086290108
"jul-03",-1.23941701845667,-0.0940511831682986,0.0387560281196346,-1.3481290074056,-1.23529481412743,0.518698657583673,0.133942707184361
"ago-03",-1.40523136658436,0.034295812831379,0.593615582497078,-1.19900610540484,-0.87397022398444,0.819019384733182,0.253250512742202
"sep-03",-1.41179043988165,0.0662918432178469,-0.369280147931318,-0.950596685987136,-0.741227028133333,0.707927549501454,0.2114384945018
"oct-03",-1.31895962241086,0.0811655913886069,-0.331337358161426,-0.780787137449786,-1.02320365851579,0.720500043780787,0.217554067230233
"nov-03",-1.17642176675862,0.202794219880084,-0.00968093140515845,-0.770862242823509,-0.43708073247517,0.726764328054038,0.270490148364306
"dic-03",-1.14207207726594,0.205321047626886,-0.278731754093503,-0.830517507592953,-0.653539507474039,0.707927549501454,0.253250512742202
"ene-04",-0.950986997136454,0.25930815673145,-0.652279067749068,-0.855449145610678,-0.480061590461013,0.631233267463492,0.2114384945018
"feb-04",-0.974622098103576,0.306676628515466,-0.260300666022251,-0.64739155259043,-0.59543474127253,0.585464090457481,0.2114384945018
"mar-04",-0.880482191023132,0.135515412073306,-0.186141123419186,-0.770862242823509,-0.741227028133333,0.415337334615659,0.180101367360717
"abr-04",-0.74292616454275,0.0836658066201602,-0.475456864069388,-0.593407790709934,-1.05327410473543,0.757868823383532,0.319983832318987
"may-04",-0.899323515892283,0.0707869485118421,-0.692922682384184,-0.240335600009325,-0.653539507474039,0.977503012353028,0.486680578729109
"jun-04",-0.543709781555852,0.0951252759665051,-0.508112468867633,-0.111972172083866,-0.668109717861974,0.983197213166166,0.619772700556861
"jul-04",-0.626812080956033,0.0921888435900682,-0.513592348094369,0.0573671458628843,-0.726567920771669,0.849081249210667,0.612555729828017
"ago-04",-0.27776643119457,0.181820410737761,-0.895008523836289,0.307593583165379,-0.726567920771669,0.714221140394461,0.582983674553509
"sep-04",-0.188906930607603,0.23815404751131,-0.339915612279888,0.344286426206041,-0.69730326076415,0.618235614746117,0.619772700556861
"oct-04",-0.299709211420049,0.441627236331977,-0.916044370443134,0.0947213426612099,-0.465717544586992,0.598620639314275,0.658287724422319
"nov-04",-0.560756767753403,0.588811825609051,-0.905506661684265,0.00584171601382938,-0.280786976264119,0.657041704013235,0.745305733154731
"dic-04",-0.340315389418579,0.506842164487737,-1.00616524721192,-0.205513591597337,-0.638986947254416,0.682604926057336,0.795395512988059
"ene-05",-0.189317475226418,0.611454757718048,-1.17238139097065,-0.0543550323491035,-0.280786976264119,0.676236854729598,0.847735498243484
"feb-05",-0.0445031824993424,0.456514877277085,-0.756014800358102,-0.00354696782109744,-0.309053193992646,0.644168431224571,0.891698608812459
"mar-05",-0.274344894757837,0.499320904009599,-0.509937902052781,0.0620418788684405,-0.624451994492488,0.849081249210667,0.956690292758493
