"Fecha","WTI","JPM_Dollar_Index","VIX_Index","OPEP_TOTPROD","OPEP_TOTDEM","TBILL_10YR","TBILL_1YR"
"abr-06",4.26675606512954,4.56460857423197,2.79971738962803,3.38963074529069,4.4200447018614,1.60743590976343,1.58923520511658
"may-06",4.30311869956901,4.55369792821913,2.57108434602905,3.39618483983861,4.44617445449763,1.63119940421561,1.6094379124341
"jun-06",4.30945594183905,4.56919061465536,2.7047112998367,3.39819287264186,4.42843300748804,1.63119940421561,1.64093657949347
"jul-06",4.25220264683768,4.57080645856013,2.51041194019636,3.39517930933659,4.44617445449763,1.62727783056243,1.65249740189455
"ago-06",4.14170513358194,4.55875968816543,2.4832385926873,3.38794326598374,4.43319492124828,1.58514521986506,1.62531126159039
"sep-06",4.07295066953443,4.58163540285443,2.40694510831829,3.37997374521053,4.42843300748804,1.55180879959746,1.60341984010854
"oct-06",4.14519609237953,4.58788159585055,2.38967979984498,3.36245655334572,4.4496852831477,1.55392520250384,1.61143591509677
"nov-06",4.11169320055671,4.59831675478708,2.44755086324423,3.35672289156033,4.45550941143368,1.52605630349505,1.61143591509677
"dic-06",4.06285389513073,4.58806471808515,2.34372703632522,3.40019688132857,4.42604352009066,1.51732262352629,1.59736533119983
"ene-07",4.12374153907289,4.59273316588441,2.73566536813518,3.40352799700044,4.4496852831477,1.56024766824333,1.62136648329937
"feb-07",4.1876831026526,4.60514018553808,2.68375750853317,3.39952932456146,4.45201900649392,1.55180879959746,1.61938824328727
"mar-07",4.18525112090978,4.62619755318017,2.65464942437509,3.41197245483011,4.43911560165801,1.51732262352629,1.59330853050422
"abr-07",4.15903932115391,4.62822242951824,2.5687881337687,3.40169725670381,4.44500143383527,1.54543258245819,1.5953389880546
"may-07",4.2581626474515,4.63492314413744,2.7868613815265,3.40236336830212,4.45085282560373,1.55814461804655,1.59127394180643
"jun-07",4.35939751661352,4.6428994027981,3.15785112303043,3.41444260841218,4.44851637594271,1.62924053973028,1.60140574073684
"jul-07",4.3046054877053,4.63107182351074,3.15188095604392,3.41263175928782,4.45667017766965,1.6094379124341,1.60140574073684
"ago-07",4.40256428589143,4.66361832333257,2.89037175789616,3.42312193907795,4.44382703557933,1.54115907168081,1.49738840862548
"sep-07",4.54891724443729,4.68975946539951,2.91939104029727,3.44233932499333,4.45667017766965,1.50851199384414,1.42069578783722
"oct-07",4.4853726225325,4.68209418940129,3.12982600803469,3.45631668088323,4.46820433091493,1.51072193949494,1.41098697371026
"nov-07",4.5641398364301,4.68524673924271,3.11351530921037,3.46573590279973,4.4636066216663,1.42310833424261,1.25276296849537
"dic-07",4.51906748693468,4.68997997459288,3.26575941076705,3.47196645255036,4.45434729625351,1.41098697371026,1.18172719537862
"ene-08",4.62340295424915,4.69690124108754,3.27865302890406,3.47923808666502,4.47733681447821,1.31908561142644,0.99694863489161
"feb-08",4.6208466653731,4.69440741725842,3.24298290021143,3.47892973020251,4.45550941143368,1.31908561142644,0.717839793150317
"mar-08",4.73145035189842,4.70314952768106,3.03447210186992,3.46511070740581,4.4636066216663,1.25561603747777,0.431782416425538
"abr-08",4.84693920142547,4.70665218993393,2.88088243187505,3.47196645255036,4.45085282560373,1.30291275218084,0.553885113226438
"may-08",4.9416424226093,4.70224244877557,3.17596832385692,3.48400549284947,4.44734610079452,1.35583515363518,0.72270598280149
"jun-08",4.82092651886828,4.72231301675705,3.13288211170122,3.48966602964976,4.46014441393783,1.41098697371026,0.883767540168595
"jul-08",4.74892414963279,4.68964000261432,3.02771531940704,3.48477230524806,4.43675153436313,1.38879124131848,0.824175442966349
"ago-08",4.61154979295213,4.62944319836348,3.67351197698281,3.47351804324178,4.43319492124828,1.35840915763035,0.779324876800998
"sep-08",4.21670967669575,4.47710951592057,4.09250954627637,3.4680769105017,4.45201900649392,1.30562645805244,0.647103242058538
"oct-08",3.99691547244611,4.49666027173229,4.01241117945941,3.43752931090955,4.42962561347316,1.33762918913861,0.350656871613169
"nov-08",3.79773385902602,4.51381118996608,3.68887945411394,3.38828098972893,4.44851637594271,1.26129787094521,0.0676586484738149
"dic-08",3.73002139744511,4.46143837409804,3.80310059820396,3.35148178941622,4.43675153436313,0.883767540168595,-0.713349887877465
"ene-09",3.80131488344372,4.44599858909284,3.83622129201186,3.32287541488669,4.43556740160191,0.924258901523332,-0.82098055206983
"feb-09",3.90519978008002,4.47453744535264,3.78736640082859,3.32016807635007,4.43793426661218,1.05431202977153,-0.478035800943
"mar-09",3.93417581006928,4.50639902388807,3.59731226058845,3.32305564377786,4.43556740160191,1.03673688495002,-0.446287102628419
"abr-09",4.19434071538078,4.55819387579048,3.36453339729056,3.33843505992584,4.4200447018614,1.07500242302898,-0.59783700075562
"may-09",4.24692257748904,4.57016457678928,3.27146827498737,3.34445064777627,4.43911560165801,1.19088756477728,-0.693147180559945
"jun-09",4.24060706920035,4.5758546541539,3.25501487148407,3.34937763293236,4.43793426661218,1.31372366828506,-0.673344553263766
"jul-09",4.2479236501504,4.56662684336758,3.25848107946056,3.34797239820261,4.43319492124828,1.26976054486394,-0.7339691750802
"ago-09",4.25717177752826,4.58665992322899,3.24298290021143,3.35620001573142,4.44500143383527,1.27815220250019,-0.776528789498996
"sep-09",4.34380542185368,4.59980582348894,3.42393686863164,3.36002810462408,4.4496852831477,1.22377543162212,-0.916290731874155
"oct-09",4.34743518990426,4.61809628287422,3.19908119754002,3.36384159511839,4.44265125649032,1.22082992139236,-0.994252273343867
"nov-09",4.37399446297662,4.60360896792114,3.07639017657145,3.36729582998647,4.46475803227135,1.22377543162212,-1.17118298150295
"dic-09",4.28895145539412,4.59043211216283,3.20355912075631,3.3688463514445,4.44734610079452,1.27815220250019,-0.994252273343867
"ene-10",4.3777675777535,4.58923387484974,2.9704144655697,3.37536662162763,4.48413185761104,1.31640823365572,-1.04982212449868
"feb-10",4.42795556656228,4.60697854991199,2.86733055874947,3.3729693602056,4.47278099794235,1.30562645805244,-1.04982212449868
"mar-10",4.45608996297394,4.61842199166384,3.09331260189286,3.37365487865575,4.46820433091493,1.31640823365572,-0.916290731874155
"abr-10",4.30365960559978,4.57491714281707,3.46792101370506,3.38055239968487,4.45434729625351,1.34807314829969,-0.798507696217772
"may-10",4.32585302986794,4.56769674546454,3.54211807271853,3.37279790714046,4.50202942706858,1.22964055107451,-0.994252273343867
"jun-10",4.36881474070165,4.59658342505077,3.15700042115011,3.37502450735813,4.48863636973214,1.16315080980568,-1.13943428318836
"jul-10",4.27555439016337,4.58858338238369,3.26001776819938,3.37416870927424,4.49869794147757,1.10194007876078,-1.23787435600162
"ago-10",4.3816515643438,4.63189974697999,3.16547504814109,3.36539747753097,4.50645421304893,0.993251773010283,-1.34707364796661
"sep-10",4.39974375547904,4.63487460869442,3.05400118167797,3.37176857097134,4.49088103958596,0.974559639998131,-1.34707364796661
"oct-10",4.43212546597435,4.61405063779403,3.15870110183213,3.36901848329792,4.50092016461429,0.932164081030445,-1.46967597005894
"nov-10",4.51502663613513,4.63803419960726,2.87638551592142,3.37365487865575,4.51961229762644,1.01523067972906,-1.38629436111989
"dic-10",4.5238516648105,4.63083793273667,2.97195174488859,3.38082459185422,4.47733681447821,1.19088756477728,-1.23787435600162
"ene-11",4.57440165231646,4.6446600936745,2.90962957450058,3.38048434006461,4.50534985070588,1.22082992139236,-1.30933331998376
"feb-11",4.67020858216731,4.65997082245421,2.87582197688143,3.35067571931458,4.48413185761104,1.27536280041261,-1.23787435600162
"mar-11",4.73558422471002,4.68798443400837,2.69124308278583,3.3579418729912,4.46820433091493,1.22671229129543,-1.34707364796661
"abr-11",4.63181211693451,4.67136982670229,2.73760900334375,3.36366856976974,4.46705688385846,1.24126858906963,-1.38629436111989
"may-11",4.55828820008796,4.67194058962194,2.80457176809283,3.37826987701845,4.49980967033027,1.15373158788919,-1.66073120682165
"jun-11",4.56121829845891,4.67500403708587,3.22882615572137,3.39919537899148,4.49423862528081,1.09861228866811,-1.71479842809193
"jul-11",4.48649925627041,4.65219689141585,3.45378983178133,3.4004637793084,4.51305489708029,1.09861228866811,-1.66073120682165
"ago-11",4.37197629882038,4.56789398105271,3.76026945020061,3.40169725670381,4.50424426739813,0.832909122935104,-2.20727491318972
"sep-11",4.53464041979756,4.60281742040449,3.39986315864902,3.40003003391015,4.49647076906475,0.683096844706444,-2.30258509299405
"oct-11",4.60876372149822,4.55480277862431,3.32503602069659,3.41739876100016,4.50976000118343,0.765467842139571,-2.20727491318972
"nov-11",4.59340120238809,4.53630230668929,3.15273602236366,3.4246534576985,4.51743127168008,0.698134722070984,-2.20727491318972
"dic-11",4.5898534818762,4.59160864254855,2.96733279903229,3.42718996193641,4.48751214251986,0.683096844706444,-2.12026353620009
"ene-12",4.67348282617018,4.6125429403175,2.91397977168173,3.43752931090955,4.51961229762644,0.678033542749897,-2.12026353620009
"feb-12",4.63492314413744,4.58943706699909,2.7408400239252,3.43704703455585,4.49088103958596,0.678033542749897,-1.83258146374831
"mar-12",4.65272148784631,4.58444693504798,2.84199817361195,3.45204891181959,4.48525988931553,0.774727167552368,-1.66073120682165
"abr-12",4.46049117461865,4.51377831955766,3.18055071054653,3.45347352622753,4.49647076906475,0.717839793150317,-1.71479842809193
"may-12",4.44218055749363,4.53742653390157,2.83790818836042,3.4511931679834,4.5152454784601,0.587786664902119,-1.66073120682165
"jun-12",4.47801840032761,4.54837758758246,2.94074796522123,3.45325205279552,4.51085950651685,0.482426149244293,-1.66073120682165
"jul-12",4.56923207918246,4.54529278493268,2.86048512414597,3.46520451163645,4.52178857704904,0.425267735404344,-1.66073120682165
"ago-12",4.5238516648105,4.56757215557277,2.75556971707019,3.4569158704185,4.50976000118343,0.518793793415168,-1.71479842809193
"sep-12",4.45713410716069,4.55804713141891,2.92316158071916,3.44591577535042,4.53152364581979,0.542324290825362,-1.71479842809193
